image_id,component_id,bbox_x,bbox_y,bbox_width,bbox_height,dataset,original_path,file_name,metadata1,metadata2,metadata3,metadata4
img_00006121,0,176,228,780,828,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0355A.jpg,K0355A.jpg,Asma,K0355,DVIT0308,
img_00006121,1,1124,195,748,798,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0355A.jpg,K0355A.jpg,Asma,K0355,DVIT0308,
img_00006122,0,1232,279,708,924,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1374B.jpg,K1374B.jpg,Ree,K1374,DVIT0131,
img_00006122,1,68,189,988,1158,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1374B.jpg,K1374B.jpg,Ree,K1374,DVIT0131,
img_00006123,0,544,162,1216,1179,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1426B.jpg,L1426B.jpg,Cinsaut,L1426,DVIT0151,
img_00006124,0,152,555,692,693,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0407A.jpg,L0407A.jpg,Boal Doce,L0407,DVIT0667,
img_00006124,1,1016,159,824,792,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0407A.jpg,L0407A.jpg,Boal Doce,L0407,DVIT0667,
img_00006125,0,1136,474,808,906,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0836B.jpg,K0836B.jpg,Kurutaktas,K0836,DVIT0584,
img_00006125,1,208,102,960,996,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0836B.jpg,K0836B.jpg,Kurutaktas,K0836,DVIT0584,
img_00006126,0,1064,447,864,939,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0705A.jpg,K0705A.jpg,Schiradzouli Violet,K0705,DVIT0515,
img_00006126,1,140,51,876,915,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0705A.jpg,K0705A.jpg,Schiradzouli Violet,K0705,DVIT0515,
img_00006127,0,1220,420,712,831,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1548B.jpg,K1548B.jpg,St. Catherine's Old Vine,K1548,DVIT3011,
img_00006127,1,44,216,1012,1023,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1548B.jpg,K1548B.jpg,St. Catherine's Old Vine,K1548,DVIT3011,
img_00006128,0,1156,342,700,705,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0958B.jpg,L0958B.jpg,Satino,L0958,DVIT0946,
img_00006128,1,272,171,824,903,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0958B.jpg,L0958B.jpg,Satino,L0958,DVIT0946,
img_00006129,0,1104,399,828,957,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0139A.jpg,K0139A.jpg,Chaush White,K0139,DVIT1088,
img_00006129,1,152,120,896,990,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0139A.jpg,K0139A.jpg,Chaush White,K0139,DVIT1088,
img_00006130,0,628,462,820,807,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1118B.jpg,K1118B.jpg,Primus,K1118,DVIT0492,
img_00006131,0,136,330,948,1014,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0359B.jpg,K0359B.jpg,Barmak Isium,K0359,DVIT0310,
img_00006131,1,1120,186,864,816,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0359B.jpg,K0359B.jpg,Barmak Isium,K0359,DVIT0310,
img_00006132,0,820,561,836,792,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1378A.jpg,K1378A.jpg,Rish Baba,K1378,DVIT0504,
img_00006132,1,84,60,824,864,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1378A.jpg,K1378A.jpg,Rish Baba,K1378,DVIT0504,
img_00006132,2,1376,42,588,606,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1378A.jpg,K1378A.jpg,Rish Baba,K1378,DVIT0504,
img_00006133,0,1032,285,996,954,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0709B.jpg,K0709B.jpg,Seedless Emperor,K0709,DVIT0517,
img_00006133,1,124,219,896,990,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0709B.jpg,K0709B.jpg,Seedless Emperor,K0709,DVIT0517,
img_00006134,0,640,276,1048,981,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0523C.jpg,L0523C.jpg,Guydouriha,L0523,DVIT0731,
img_00006135,0,1336,762,584,618,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1345A.jpg,L1345A.jpg,Charas,L1345,DVIT0685,
img_00006135,1,380,696,676,666,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1345A.jpg,L1345A.jpg,Charas,L1345,DVIT0685,
img_00006135,2,52,102,644,600,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1345A.jpg,L1345A.jpg,Charas,L1345,DVIT0685,
img_00006135,3,912,27,740,759,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1345A.jpg,L1345A.jpg,Charas,L1345,DVIT0685,
img_00006136,0,1120,441,868,924,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0364B.jpg,L0364B.jpg,Beclan,L0364,DVIT0652,
img_00006136,1,88,270,996,990,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0364B.jpg,L0364B.jpg,Beclan,L0364,DVIT0652,
img_00006137,0,984,402,932,987,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1047A.jpg,K1047A.jpg,Danuque,K1047,DVIT0387,
img_00006137,1,88,99,976,921,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1047A.jpg,K1047A.jpg,Danuque,K1047,DVIT0387,
img_00006138,0,1024,333,1000,930,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0734B.jpg,L0734B.jpg,Montils,L0734,DVIT0835,
img_00006138,1,72,138,924,906,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0734B.jpg,L0734B.jpg,Montils,L0734,DVIT0835,
img_00006139,0,264,801,708,636,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0807A.jpg,L0807A.jpg,Nebbiolo Tronero,L0807,DVIT0871,
img_00006139,1,1040,741,688,678,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0807A.jpg,L0807A.jpg,Nebbiolo Tronero,L0807,DVIT0871,
img_00006139,2,1256,96,676,636,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0807A.jpg,L0807A.jpg,Nebbiolo Tronero,L0807,DVIT0871,
img_00006139,3,188,18,828,711,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0807A.jpg,L0807A.jpg,Nebbiolo Tronero,L0807,DVIT0871,
img_00006140,0,400,207,1132,1197,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0436B.jpg,K0436B.jpg,Bellino,K0436,DVIT0352,
img_00006141,0,40,471,920,903,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1417A.jpg,K1417A.jpg,_5-17,K1417,DVIT1979,
img_00006141,1,916,144,952,1026,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1417A.jpg,K1417A.jpg,_5-17,K1417,DVIT1979,
img_00006142,0,124,633,688,735,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0554A.jpg,L0554A.jpg,Gros Manzenc,L0554,DVIT0753,
img_00006142,1,920,87,856,861,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0554A.jpg,L0554A.jpg,Gros Manzenc,L0554,DVIT0753,
img_00006143,0,168,333,756,756,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1575B.jpg,L1575B.jpg,Cereza,L1575,DVIT2907,
img_00006143,1,1076,279,720,708,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1575B.jpg,L1575B.jpg,Cereza,L1575,DVIT2907,
img_00006144,0,556,141,1052,1233,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1153D.jpg,L1153D.jpg,Ferral De Izalva,L1153,DVIT1030,
img_00006145,0,648,228,924,1065,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1030C.jpg,K1030C.jpg,Black Rose,K1030,DVIT0362,
img_00006146,0,188,288,888,948,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0656A.jpg,K0656A.jpg,Rambola,K0656,DVIT0497,
img_00006146,1,1156,243,816,738,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0656A.jpg,K0656A.jpg,Rambola,K0656,DVIT0497,
img_00006147,0,988,330,832,768,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0965B.jpg,K0965B.jpg,Khalili,K0965,DVIT2040,
img_00006147,1,100,231,720,741,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0965B.jpg,K0965B.jpg,Khalili,K0965,DVIT2040,
img_00006148,0,924,372,1036,972,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1677B.jpg,K1677B.jpg,Moscato Di Terracina,K1677,DVIT3317,
img_00006148,1,112,48,876,825,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1677B.jpg,K1677B.jpg,Moscato Di Terracina,K1677,DVIT3317,
img_00006149,0,1020,363,952,906,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1125B.jpg,L1125B.jpg,White Riesling,L1125,DVIT1016,
img_00006149,1,124,123,868,930,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1125B.jpg,L1125B.jpg,White Riesling,L1125,DVIT1016,
img_00006150,0,944,348,1032,1035,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0104A.jpg,L0104A.jpg,Berzemina,L0104,DVIT0656,
img_00006150,1,72,51,972,909,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0104A.jpg,L0104A.jpg,Berzemina,L0104,DVIT0656,
img_00006151,0,1204,450,664,729,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1227B.jpg,K1227B.jpg,Olmo (034-29),K1227,DVIT1804,
img_00006151,1,188,318,808,762,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1227B.jpg,K1227B.jpg,Olmo (034-29),K1227,DVIT1804,
img_00006152,0,184,315,776,702,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0206A.jpg,K0206A.jpg,Kandhari,K0206,DVIT2081,
img_00006152,1,1128,135,788,858,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0206A.jpg,K0206A.jpg,Kandhari,K0206,DVIT2081,
img_00006153,0,928,327,1064,1068,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0820B.jpg,K0820B.jpg,Fraula Kihi,K0820,DVIT0574,
img_00006153,1,140,87,944,1023,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0820B.jpg,K0820B.jpg,Fraula Kihi,K0820,DVIT0574,
img_00006154,0,104,549,804,849,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0713A.jpg,K0713A.jpg,Shando Khari,K0713,DVIT0520,
img_00006154,1,972,87,912,1017,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0713A.jpg,K0713A.jpg,Shando Khari,K0713,DVIT0520,
img_00006155,0,1072,354,820,897,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0411A.jpg,L0411A.jpg,Bombino Bianco,L0411,DVIT0670,
img_00006155,1,184,252,812,735,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0411A.jpg,L0411A.jpg,Bombino Bianco,L0411,DVIT0670,
img_00006156,0,992,411,944,969,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1430B.jpg,L1430B.jpg,Chatus,L1430,DVIT0669,
img_00006156,1,104,105,916,924,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1430B.jpg,L1430B.jpg,Chatus,L1430,DVIT0669,
img_00006157,0,132,375,796,783,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1362B.jpg,K1362B.jpg,Erlihane,K1362,DVIT2671,
img_00006157,1,1204,333,768,855,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1362B.jpg,K1362B.jpg,Erlihane,K1362,DVIT2671,
img_00006158,0,140,390,900,930,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0343A.jpg,K0343A.jpg,Muscat Caillaba,K0343,DVIT2389,
img_00006158,1,1044,186,844,1014,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0343A.jpg,K0343A.jpg,Muscat Caillaba,K0343,DVIT2389,
img_00006159,0,1144,483,704,711,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1060B.jpg,L1060B.jpg,Tintureiro,L1060,DVIT0989,
img_00006159,1,124,192,788,819,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1060B.jpg,L1060B.jpg,Tintureiro,L1060,DVIT0989,
img_00006160,0,136,306,968,978,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1102A.jpg,K1102A.jpg,Kishmishi,K1102,DVIT0435,
img_00006160,1,1244,261,724,864,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1102A.jpg,K1102A.jpg,Kishmishi,K1102,DVIT0435,
img_00006161,0,208,621,628,669,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0221B.jpg,L0221B.jpg,Gamay Toma,L0221,DVIT2100,
img_00006161,1,920,288,944,894,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0221B.jpg,L0221B.jpg,Gamay Toma,L0221,DVIT2100,
img_00006162,0,860,738,740,663,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0942A.jpg,L0942A.jpg,Rubired,L0942,DVIT0938,
img_00006162,1,100,165,920,876,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0942A.jpg,L0942A.jpg,Rubired,L0942,DVIT0938,
img_00006162,2,1360,84,580,609,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0942A.jpg,L0942A.jpg,Rubired,L0942,DVIT0938,
img_00006163,0,144,474,860,909,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0671B.jpg,L0671B.jpg,Malvasia Roxa,L0671,DVIT0812,
img_00006163,1,1056,111,884,990,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0671B.jpg,L0671B.jpg,Malvasia Roxa,L0671,DVIT0812,
img_00006164,0,1208,576,760,759,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1650A.jpg,L1650A.jpg,Triplett F3-4,L1650,DVIT3115,
img_00006164,1,212,213,884,783,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1650A.jpg,L1650A.jpg,Triplett F3-4,L1650,DVIT3115,
img_00006165,0,108,348,932,966,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0368A.jpg,L0368A.jpg,Bermestia Violacea,L0368,DVIT0655,
img_00006165,1,1052,126,960,1086,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0368A.jpg,L0368A.jpg,Bermestia Violacea,L0368,DVIT0655,
img_00006166,0,1148,330,808,846,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0738A.jpg,L0738A.jpg,Trousseau,L0738,DVIT0838,
img_00006166,1,148,225,852,861,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0738A.jpg,L0738A.jpg,Trousseau,L0738,DVIT0838,
img_00006167,0,100,309,844,846,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0969A.jpg,K0969A.jpg,Volta,K0969,DVIT2043,
img_00006167,1,1120,117,892,957,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0969A.jpg,K0969A.jpg,Volta,K0969,DVIT2043,
img_00006168,0,88,636,688,714,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0558B.jpg,L0558B.jpg,Harslevelu,L0558,DVIT0755,
img_00006168,1,936,123,960,942,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0558B.jpg,L0558B.jpg,Harslevelu,L0558,DVIT0755,
img_00006169,0,1092,312,924,1110,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1129A.jpg,L1129A.jpg,Xerez,L1129,DVIT1018,
img_00006169,1,80,237,972,1086,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1129A.jpg,L1129A.jpg,Xerez,L1129,DVIT1018,
img_00006170,0,396,174,1116,1086,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0251A.jpg,K0251A.jpg,Sovereign Coronation,K0251,DVIT2156,
img_00006171,0,1080,276,812,921,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1172B.jpg,L1172B.jpg,Mermark,L1172,DVIT1042,
img_00006171,1,176,270,756,822,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1172B.jpg,L1172B.jpg,Mermark,L1172,DVIT1042,
img_00006172,0,476,168,1156,1152,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0153A.jpg,L0153A.jpg,Lakemont,L0153,DVIT1105,
img_00006173,0,1052,318,940,987,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0503A.jpg,L0503A.jpg,Flora,L0503,DVIT0720,
img_00006173,1,92,96,920,1005,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0503A.jpg,L0503A.jpg,Flora,L0503,DVIT0720,
img_00006174,1,1156,405,676,648,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1522B.jpg,L1522B.jpg,Doral,L1522,DVIT2670,
img_00006174,2,204,339,796,774,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1522B.jpg,L1522B.jpg,Doral,L1522,DVIT2670,
img_00006175,0,560,219,1112,1167,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0461B.jpg,K0461B.jpg,Conte Rosso,K0461,DVIT0382,
img_00006176,0,976,237,968,1047,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1440A.jpg,K1440A.jpg,Fatai,K1440,DVIT2510,
img_00006176,1,68,165,804,1026,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1440A.jpg,K1440A.jpg,Fatai,K1440,DVIT2510,
img_00006177,0,1092,297,836,1011,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0850A.jpg,L0850A.jpg,Syrah,L0850,DVIT0896,
img_00006177,1,88,219,908,981,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0850A.jpg,L0850A.jpg,Syrah,L0850,DVIT0896,
img_00006178,0,468,216,1136,1158,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0763B.jpg,L0763B.jpg,Mureto,L0763,DVIT0854,
img_00006179,0,168,423,748,774,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1871B.jpg,L1871B.jpg,,L1871,DVIT2426,
img_00006179,1,1140,393,828,768,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1871B.jpg,L1871B.jpg,,L1871,DVIT2426,
img_00006180,0,1184,540,780,789,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1010A.jpg,K1010A.jpg,Fachren Weis,K1010,DVIT0316,
img_00006180,1,188,120,908,978,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1010A.jpg,K1010A.jpg,Fachren Weis,K1010,DVIT0316,
img_00006181,0,80,309,1084,1095,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1312A.jpg,L1312A.jpg,Muscat De Pantellana,L1312,DVIT2063,
img_00006181,1,1244,90,652,822,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1312A.jpg,L1312A.jpg,Muscat De Pantellana,L1312,DVIT2063,
img_00006182,0,1024,360,980,1071,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0333B.jpg,L0333B.jpg,Aramon,L0333,DVIT0633,
img_00006182,1,60,78,1124,1134,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0333B.jpg,L0333B.jpg,Aramon,L0333,DVIT0633,
img_00006183,0,1088,330,872,894,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0626B.jpg,L0626B.jpg,Korfiatis,L0626,DVIT0784,
img_00006183,1,0,99,1072,1092,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0626B.jpg,L0626B.jpg,Korfiatis,L0626,DVIT0784,
img_00006184,9,292,594,520,642,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0915A.jpg,L0915A.jpg,Preto Manteudo,L0915,DVIT0923,
img_00006184,10,1176,441,760,807,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0915A.jpg,L0915A.jpg,Preto Manteudo,L0915,DVIT0923,
img_00006185,0,176,534,804,798,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1607A.jpg,L1607A.jpg,Olmo 6F V19,L1607,DVIT2923,
img_00006185,1,1124,264,680,741,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1607A.jpg,L1607A.jpg,Olmo 6F V19,L1607,DVIT2923,
img_00006186,0,396,240,1160,1158,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0524B.jpg,K0524B.jpg,Gold,K0524,DVIT0410,
img_00006187,0,1016,438,1012,954,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1505A.jpg,K1505A.jpg,Persian R27,K1505,DVIT2755,
img_00006187,1,64,48,1008,1131,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1505A.jpg,K1505A.jpg,Persian R27,K1505,DVIT2755,
img_00006188,0,372,63,1276,1308,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0552D.jpg,K0552D.jpg,Lal Sorkh,K0552,DVIT0442,
img_00006189,0,456,213,1184,1185,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1257A.jpg,L1257A.jpg,Terret Schwarz,L1257,DVIT1318,
img_00006190,0,264,519,660,693,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1155A.jpg,K1155A.jpg,Mathilde,K1155,DVIT0099,
img_00006190,1,1060,174,864,849,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1155A.jpg,K1155A.jpg,Mathilde,K1155,DVIT0099,
img_00006191,0,1024,405,968,954,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0174B.jpg,K0174B.jpg,Kishmish Of Vir,K0174,DVIT2071,
img_00006191,1,44,126,1004,1080,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0174B.jpg,K0174B.jpg,Kishmish Of Vir,K0174,DVIT2071,
img_00006192,0,1028,465,912,852,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1037B.jpg,L1037B.jpg,Teroldego,L1037,DVIT0977,
img_00006192,1,116,237,792,810,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1037B.jpg,L1037B.jpg,Teroldego,L1037,DVIT0977,
img_00006193,0,1096,432,828,846,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1335B.jpg,K1335B.jpg,Neo-Muscat,K1335,DVIT2645,
img_00006193,1,168,411,784,750,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1335B.jpg,K1335B.jpg,Neo-Muscat,K1335,DVIT2645,
img_00006194,0,996,759,732,648,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0314A.jpg,K0314A.jpg,Rofar Vidor,K0314,DVIT2258,
img_00006194,1,164,735,672,642,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0314A.jpg,K0314A.jpg,Rofar Vidor,K0314,DVIT2258,
img_00006194,2,164,96,664,642,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0314A.jpg,K0314A.jpg,Rofar Vidor,K0314,DVIT2258,
img_00006194,3,1216,69,768,795,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0314A.jpg,K0314A.jpg,Rofar Vidor,K0314,DVIT2258,
img_00006195,0,192,417,732,795,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0446A.jpg,L0446A.jpg,Coristano,L0446,DVIT0697,
img_00006195,1,1040,261,852,795,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0446A.jpg,L0446A.jpg,Coristano,L0446,DVIT0697,
img_00006196,1,152,333,1076,1071,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1467B.jpg,L1467B.jpg,Agwam,L1467,DVIT2630,
img_00006196,2,1168,144,780,888,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1467B.jpg,L1467B.jpg,Agwam,L1467,DVIT2630,
img_00006197,0,636,162,1140,1170,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0877B.jpg,K0877B.jpg,Zerk,K0877,DVIT0606,
img_00006198,0,512,261,1012,945,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L1109C.jpg,L1109C.jpg,Veronese,L1109,DVIT1006,
img_00006199,0,72,237,820,837,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0528A.jpg,K0528A.jpg,Hassaine,K0528,DVIT0416,
img_00006199,1,912,156,932,1065,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0528A.jpg,K0528A.jpg,Hassaine,K0528,DVIT0416,
img_00006200,0,636,297,992,1056,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1509B.jpg,K1509B.jpg,Seedless Emperor,K1509,DVIT2759,
img_00006201,0,1156,351,748,870,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1159B.jpg,K1159B.jpg,Bhokari,K1159,DVIT0353,
img_00006201,1,180,186,852,927,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1159B.jpg,K1159B.jpg,Bhokari,K1159,DVIT0353,
img_00006202,0,1136,495,840,873,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0178A.jpg,K0178A.jpg,Kishmish Of Vir,K0178,DVIT2074,
img_00006202,1,92,171,972,879,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0178A.jpg,K0178A.jpg,Kishmish Of Vir,K0178,DVIT2074,
img_00006203,0,988,411,1016,1044,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0780A.jpg,L0780A.jpg,Nasa Veltliner,L0780,DVIT0866,
img_00006203,1,124,93,1084,1101,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0780A.jpg,L0780A.jpg,Nasa Veltliner,L0780,DVIT0866,
img_00006204,0,1096,465,828,837,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1339A.jpg,K1339A.jpg,Pinger,K1339,DVIT2649,
img_00006204,1,148,180,856,861,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K1339A.jpg,K1339A.jpg,Pinger,K1339,DVIT2649,
img_00006205,0,1116,405,760,744,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0318B.jpg,K0318B.jpg,Red Roumi Tanta,K0318,DVIT2260,
img_00006205,1,212,246,792,744,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0318B.jpg,K0318B.jpg,Red Roumi Tanta,K0318,DVIT2260,
img_00006206,0,944,357,1040,1035,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0748B.jpg,K0748B.jpg,Tokay,K0748,DVIT0540,
img_00006206,1,112,117,1000,1008,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0748B.jpg,K0748B.jpg,Tokay,K0748,DVIT0540,
img_00006207,0,544,174,1188,1155,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/L0780C.jpg,L0780C.jpg,Nasa Veltliner,L0780,DVIT0866,
img_00006208,0,484,162,1176,1143,WOLFSKILL,WOLFSKILL/Vitis_vinifera_images/K0178C.jpg,K0178C.jpg,Kishmish Of Vir,K0178,DVIT2074,
